uid,sags_id,page_id,link,text_data,emner,sags_register_refs
12483,395-1890,18901113_217-2,https://storage.googleapis.com/openaws-webonly/18901113_217.pdf#page=2,"
31te Marts 1890, hvorefter Regnskabsaaret
begyndte med en Beholdning af. . . . . . . . . . . . . . 1144 Kr. 35 Øre. 
medens der er indvundet i Renter af Kapitalformuen . . . 1340 Kr. 00 Øre.
og indkommet i Bøder . . . . . . . . . . . . . . . . . . 3125 Kr. 00 Øre.
samt for Hundetegn . . . . . . . . . . . 767 Kr. 80 Øre.
og for Hittegods og som fundne Penge . . 117 Kr. 75 Øre.
--------------------------------------------------------  885 Kr. 55 Øre.
saaledes at den samlede Indtægt i Aarets Løb har været . 6494 Kr. 90 Øre.
Udgiften har været:
Understøttelse til Politibetjent  Brüels Enke  . . . . .   50 Kr. 00 Øre.
Forskjellige Udgifter. . . . . . . . . . . . . . . . . .  353 Kr. 13 Øre.
Gratialer til Politistyrken. . . . . . . . . . . . . . . 3415 Kr. 00 Øre.
Til Politibetjentenes Understøttelsesforening. . . . . . 1500 kr. 00 Øre.
I alt. . . . . . . . . . . . . . . . . . . . . . . . . . 5318 Kr. 13 Øre.

hvorefter der ved Aarets Udgang havdes en Beholdning af 1176 Kr. 77 Ø. Desuden har Politikassen en Kapitalformue paa 33,500 Kr.
I Mødet den 16de f. M. anmodede Byraadet A. Langballe om at gjennemgaa dette Regnskab, og da han i en foreliggende Skrivelse af 3dje d. M. havde erklæret, at han efter et kritisk Gjennemsun af samme intet særligt havde fundet derved at bemærke, vedtog man at tilbagesende Regnskabet til Byfogden.",,"1890:204,218, side: 247"
12484,420-1890,18901113_217-2,https://storage.googleapis.com/openaws-webonly/18901113_217.pdf#page=2,"I Mødet den 27de f. M. havde Havneudvalget til Vedtagelse af Byraadet indstillet følgende af Udvalget for Opførelse af Havnepakhuset i Skrivelse af 16de f. M. fremsatte Forslag:
""Da Havnepakhuset nu snart kan ventes fuldført, og forhaabentlig vil kunne tages i Brug først i November Maaned, tillader undertegnede Udvalg sig at foreslaa, at der nu stadfæstes Takster og Reglement for Benyttelsen af Lofter m. v.
Ved de Beregninger, som lægges til Grund for det Vederlag, som Brugerne skulle betale for Benyttelsen af Pakhuset, har man troet at burde skjelne imellem en Lejeafgift af hver Kvadratalen Gulvflade i Pakhuset, som skulde tjene",Havnen.~ Vare- og Pakhuse.,"1890:204,218, side: 247"
12485,420-1890,18901113_217-3,https://storage.googleapis.com/openaws-webonly/18901113_217.pdf#page=3,"til Dækning af de faste Udgifter ved Pakhusets Etablering, samt en særlig Afgift for Benyttelse af Hejseapparater og Elevatorer til Dæknkng facaden dertil anvendte Kraft, indbefattet Slitage og Vedligeholdelse af disse Apparater.
Det vil imidlertid for begge Afgifters Vedkommende være umuligt paa Forhaand at beregne, hvilken Indtægt Havnekassen vil faa deraf, da det Omfang, i hvilket Pakhuset vil blive benyttet, ikke ladet sig beregne. Man har derfor maattet gaa ud fra Takster, som gjælde andet Steds, idet man nærmest far foreslaaet dem saa billigt som muligt, for fra Begyndelsen af at fremme Anvendelsen af Bygningen, og for at give de handlende Lejlighed til at lære de betydelige Fordele at kjende, som Pakhusets Beliggenhed frembyder, idet det maa forbeholdes at revidere samtlige Takster og Regler, naar der er indhøstet nogen Erfaring med Hensyn til Driften.
Ved Ansættelse af Lejeafgiften bør der skjelnes imellem fast og løs Lejr; ved fast Leje foreslaaes  Lejemaal for 1/4 Aar ad Gangen, ved løs Leje for 1 Maaned ad Gangen; endvidere ville de 2 Underrum (Kjælderen og Stueetagen) paa Grund af, at Hejseapparater ikke behøves anvendte hertil, kunne svare en højere Leje.
Afgiften for Ophejsning og Udlevering af Varer foreslaas ansat som nedenfor angivet, hvilket er omtrent overensstemmende med, hvad der betales ved et lignende Pakhus i Odense, men man maa her udtrykkelig forbeholde sig at regulere Betalingen for de de forskjellige Funktioner, naar en kort Tid er gaaet, hvorfor der ved Lejemaal tages Forbehold i saa Henseende.
Til Betjening af Pakhuset tro vi foreløbig at burde indskrænke os til at foreslaa Ansættelsen af en Opsynsmand og en Maskinmester, for dernæst, naar det erfares, hvorledes Benyttelsen udvikler sig, eventuelt sig, eventuelt at kunne supplere Betjeningen af Pakhuset. Til disse Folks Lønning antages at ville udfordres 80 á 90 Kr. pr. Maaned til hver som Begyndelsesgage. 
Udvalget tillader sig derfor i Henhold til foranstaaende  at indstille:
1) at der som Lejeafgift af Rummene i Pakhuset fastsættes:",,
12486,420-1890,18901113_217-4,https://storage.googleapis.com/openaws-webonly/18901113_217.pdf#page=4,"a) for fast Leje (1/4 Aar) 15 Øre pr. Kvadrat-Alen Gulvflade pr. Maaned i de 2 Underrum og 10 Øre pr. Kvadrat-Alen Gulvflade pr. Maaned i samtlige øvrige Loftsrum;
b) i løs Leje (mindst 1 Maaned, derefter pr. 1/2 Manned) 20 Øre pr. Kvadrat-Alen Gulvflade pr. Maaned i hver af de 2 Underrum og 15 Øre pr. Kvadrat-Alen Gulvflade pr. Maaned i samtlige øvrige Rum
At der foreløbig opkræves:
2) a) For Ophejsning eller Benyttelse af Elevator, heri indbefattet Henførelse til og Fordeling paa Loftet, af Korn 4 Øre pr. Sæt lig 2 Øre pr. 100 Pd. og af Klid 4 Øre pr. Sæt lig 4 Øre pr. 100 Pd.
Varerne maa leveres ved Pakhusets Fod, enten ved Hejseværk eller Elevator. Andre Varer i Forhold og efter Overenskomst.
b) For Udlevering af Varer ved Benyttelse af Hejseværk eller Elevator betales samme Takster som under a.
Varerne udleveres i Vogne eller Jærnbanevogne ved Pakhuset.
For at Vejning af Varer ved Pakhusets Vægte betales særligt overensstemmende med den kongelige Vejers Takst.
3) At der ansættes en Opsynsmand og en Maskinmester samt
4) at medfølgende reglementariske Bestemmelser for Anvendelse af Pakhuset approberes.""
Sagen blev i Mødet den 27de f. M. udsat til Mødet den 6te d. M., hvori den paa ny udsattes til nærværende Møde, i hvilket deruden foranstaaende Forslag med Bilag forelaa em Skrivelse fra Havneudvalget af 12te d. M. med Indstilling om, at der til de foreslaaede reglementariske Bestemmelser føjedes følgende Ændringer, nemlig:
Post 2. Til 1ste Punktum føjes: samt at fjerne saadanne Varer, naar de anførte Ulemper efter Oplæggelsen i Pakhuset maatte vise sig.
Ny Post 10. De beregninger for Lokalernes Størrelse, som Havneudvalget lader Udførelse, ere bindende for Lejeren.
Ny Post 11. Fremleje er ikke tilladt uden Havneudvalgets Samtykke.
Ny Post 12. Byraadet forbeholder sig at revidere disse Bestemmelser",,
12487,420-1890,18901113_217-5,https://storage.googleapis.com/openaws-webonly/18901113_217.pdf#page=5,"samt de forskjellige Takster ved Udgangen af Aaret 1891. Lejeren maa derfor finde sig i eventuelt foretagne Forandringer.
Efter at Sagen paa ny var drøftet blev Pakhusudvalgets Forslag vedtaget med de foranførte af Havneudvalget foreslaaede Ændringer, idet Byraadet derhos vedtog at undergive de saaledes vedtagne Bestemmelser en Revision inden Udgangen af Aaret 1891.
Et Eksemplar af de vedtagne reglementariske Bestemmelser er optaget i Tillægget.",,"1890:221. side: 381#1890:221. side: 391#1890:221, side: 489"
12488,447-1890,18901113_217-5,https://storage.googleapis.com/openaws-webonly/18901113_217.pdf#page=5,"Et fra en Del Fiskehandlere her i Byen under 4de d. M. indkommet Andragende om, at al Handel fra Fiskekvaserne ved deres Anlægsplads i den ny Havn maa blive fastsat saaledes, at der ikke sælges i mindre Partier end 1 Lispund i Lighed med, hvad der finder Sted i Kjøbenhavn, og at det maa blive Fiskehandlerne forbudt at holde Udsalg ved nævnte Anlægsplads, fandt Byraadet ikke for Tiden Anledning til at tage i Betragtning.",#Næringsvæsen.~Forskellige Næringsdrivende (alfabetisk ordnede).,"1890:221. side: 381#1890:221. side: 391#1890:221, side: 489"
12489,455-1890,18901113_217-5,https://storage.googleapis.com/openaws-webonly/18901113_217.pdf#page=5,"I Anledning af følgende fra Overretssagfører C. Kjer som Formand for det historisk-antikvariske Selskab modtagne Skrivelse af 7de d. M., saalydende:
""Som Byraadet mulig bekjendt ere Ejendoms - og Administrationsforholdene ved den historisk-antikvariske Samling der nu ordnede ved Kirkeministereriets Skrivelse af 6te August d. A. Og Generalforsamling i ovennævnte Selskab af 26de September d. A. Bestyrelsen i Selskabet eller, som det efter Ministeriets fornævnte Skrivelse nu hedder, Aarhus Museums historiske Afdeling skal herefter nu bestaa af 5 øvrige Medlemmer, hvoraf Aarhus Byraad vælger et og de 4 øvrige Medlemmer supplere sig selv. Paa Selskabets eller nu Afdelingens Vegne beder jeg derfor om, at det ærede Byraad vil skride til Valget af det ene Medlem."" -
valgte Byraadet Skolebestyrer P. B. Fenger til Medlem af Aarhus Museums historiske Afdeling.",Museum.~Aarhus Museum.,"1890:221. side: 381#1890:221. side: 391#1890:221, side: 489"
12490,459-1890,18901113_217-5,https://storage.googleapis.com/openaws-webonly/18901113_217.pdf#page=5,"Da der siden indeværende Undervisningsaars har været ansat 1 Timelærer og 1 Timelærerinde med Heldagsgjerning, havde Skolekommissionen i Skrivelse af 9de d. M. i Overensstemmelse med de sædvanlige Regler anmodet",#Skole- og Undervisningsvæsen.~Lærerpersonalets Ansættelse og Afskedigelse,"1890:221. side: 381#1890:221. side: 391#1890:221, side: 489"
12491,459-1890,18901113_217-6,https://storage.googleapis.com/openaws-webonly/18901113_217.pdf#page=6,"Skoleudvalget om at udvirke, at der ved Skolevæsenet oprettes 2 faste Embeder, nemlig 1 for en Lærer og 1 for en Lærerinde, hvilken Indstilling Skoleudvalget havde anbefalet til Byraadets videre Foranstaltning med Tilføjende, at Embederne ville blive tillagte følgende Indtægter:
A) Lærerembedet: 300 Kr. i Pengeløn, 50 Tdr. Byg efter Kapiteltakst, 150 Kr. i Huslejegodtgjørelse, 2 Favne Brænde samt Andel i Skolepenge (ca. 50 Kr.);
B) Lærerindeembedet: 200 Kr. i Pengeløn, 33 1/3 Td. Byg efter Kapitelstaksten, 150 Kr. i Huslejegodtgjørelse, 2 Favne Brænde samt Andel i Skolepenge (ca. 100 Kr.).
I Overenstemmelse hermed vedtog man at indgaa til vedkommende Skoledirektion med Anmodning om, at denne vilde udvirke Samtykke hos Ministeriet for Kirke- og Undervisningsvæsenet til, at de nævnte Embeder maatte oprettes ved Kommunens Skolevæsen, ligesom man ogsaa vedtog at anmode Skoledirektionen om, under Forventning af, at dette Samtykke vil blive givet, straks at opslaa dem ledige til at besættes foreløbig ved Konstitution.",,"1890:135,222. side: 106#1890:222. side: 296"
12492,460-1890,18901113_217-6,https://storage.googleapis.com/openaws-webonly/18901113_217.pdf#page=6,"Efter derom foreliggende Andragende eftergav Byraadet Arbejdsmand S. P. J. et Beløb af 85 Kr., som han skylder til Kommunen i resterende Jordleje af en Kommunelod i Møllevangen, da det blev oplyst, at vedkommende intet ejede, og at han i 1889 er fratraadt Jorden, efter at Udbyttet af den paa samme staaende Høst er blevet indbetalt i Kæmnerkassen som Afdrag paa Kommunens Tilgodehavende.",#Jorder.~Leje af Jordlodder og Grunde.,"1890:135,222. side: 106#1890:222. side: 296"
12496,126-1890,18901127_222-2,https://storage.googleapis.com/openaws-webonly/18901127_222.pdf#page=2,"Efter at den i mødet den 24de Marts omhandlede sag om tilslutningen af den ny Havneplads til Østbanegaardens terræn m. m. i den mellemliggende tid har været gjort til gjenstand for nærmere forhandling imellem Byraadet og General-direktoratet for Statsbanedriften, var der under 17de Septbr. d. A. fra denne autoritet modtaget følgende skrivelse, der har sagmærke Journ. Nr. III 10610:
""Herved undlader jeg ikke at meddele det ærede Byraad, at jeg skal være villig til at indstille til Indenrigsministeriet,at tilslutningen af den nye Havneplads i Aarhus til Østbanestationen foretages, saaledes som angivet paa den med Byraadets skrivelse af 18de f. M. fulgte plan, paa følgende betingelser:
1. det Statsbanerne tilhørende terræn vest for den paa planen med rødt angivne nye stakit-linie overdrages til Kommunen til fremtidig brug, dog kun til anvendelse til vejanlæg eller dermed i forbindelse staaende forskjønnelses-anlæg.",Havnen.~Havnepladsen (jfr. ”Jorder” under ”Leje af Jord”).#Havnen.~Kystbeklædning.#Jernbanevæsen.~Østbanen.,"1890:73,223, side: 240#1890:73,223, side: 246#1890:73,223, side: 304"
12497,126-1890,18901127_222-3,https://storage.googleapis.com/openaws-webonly/18901127_222.pdf#page=3,"2. Det nord for Banegaardens sydlige begrændsnings-linie beliggende terræn, som indvides ved Kystværnets flytning imod øst, overdrages Statsbanerne, som erholde uindskrænket eiendomsret over terrænet.
3. Flytningen af Kystværnet ud for Statsbanernes grund foretages af Kommunen uden nogen udgift for Statsbanedriften, saaledes at kystværnet gives samme profil som det nuværende, samt saaledes at tilslutningen mellem den nye og den ældre del af kystværnet sker uden knæk og efter nærmere aftale med Banechefen i Aarhus.
Kystværnet ud for Statsbanernes grund vedligeholdes af Kommune i det første Aar efter fuldførelsen af flytningen, hvorefter det i fuldstændig godt og forsvarlig stand afleveres til statsbanedriften til fremtidig vedligeholdelse ved denne foranstaltning.
4. Kommunen afholder alle udgifter vedrørende den ved tilslutningen nødvendiggjort flytning af Østbanegaardens spor og af forbindelses-sporet langs Kystvejen samt af stakittet vest for dette sidste spor.
5. Kommunen overtager den fremtidige vedligeholdelse af pladsen foran Østbanegaardens hovedbygning mellem Posthusets søndre gavl og indkjørslen til Stationsnes godsplads indtil den paa vedlagte plan med grønt angivne grænse, a b c d e f.
6. Den paa planen viste nye overgang over forbindelses-sporet anlægges syd for Statsbanedriftens sydlige grænse-linie.
Statsbanedriften skal ave ret til uhindret at foretage rangeringer ud over denne overgang og skal være fritagen for deltagelse i udgifterne ved den bevogtning af overgangen, som Statsbane-driften eventuelt maatte anse det for fornødent at etablere, hvilke udgifter udelukkende bæres af Kommunen.
Om hvorvidt Byraadet maatte indgaa paa disse betingelser, udbedes en behagelig meddelelse, og dermed bedes planen remitteret.""
I anledning heraf vedtog man efter forud indhentet erklæring af Udvalgene for Brolægnings-væsenet og for Byens og Omegns Forskjønnelse at svare, at man indgaar paa de foran",,
12498,126-1890,18901127_222-4,https://storage.googleapis.com/openaws-webonly/18901127_222.pdf#page=4,"fremsatte betingelser, naar den del af pladsen foran Østbanegaardens hovedbygning, hvori det danske Petroleums-Aktieselskab har faaet tilladelse til at nedlægge en rørledning , istandsættes, forinden Aarhus Kommune overtager vedligeholdelsen af pladsen, og naar pladsens renholdelse ligesom hidtil besørges ved Statsbanenens foranstaltning.",,"1890:176,178,225, side: 212#1890:109,178,225, side: 212#1890:176,178,225, side: 258#1890:167,225. side: 428"
12499,161-1890,18901127_222-4,https://storage.googleapis.com/openaws-webonly/18901127_222.pdf#page=4,"Fra Fra Aarhus Stiftamt var der modtaget kommunikation af en skrivelse fra Indenrigsministeriet af 12te d. M., hvorved dette Ministerium i anlednig af Byraadets i mødet den 25de Septbr. derom foretagne indstilling meddeler samtykke til, at der for hvert af Kommunens 3 Kaserneetablissementer af Kæmnerkassen ydes vedkommende Generalkommandointendant et aarligt beløb af 120 Kr. som honorar for revision af Kasernernes regnskaber og kontrol med kaserneøkonomien, saaledes at dette beløb for tiden fra den 1ste Januar d. A. at regne opføres i Indkvarterings-Opgjørelserne til delvis godtgjørelse af Statskassens under kaserneudgifter, jfr. § 4 c i den mellem Krigs-bestyrelsen og Aarhus Byraad i Maj 1887 afsluttede overenskomst om tilvejebringelsen af Kaserneetablissementer i Kjøbstaden.
Toges til efterretning, idet det derhos bemærkes, at Formand paa Byraadets vegne i medfør af den ham dertil i overnævnte møde meddelte bemyndigelse og Chefen for 2den Generalkommandointendantur paa Krigs bestyrelsens vegne undser 28de Novbr. 1890 have underskrevet den ny overenskomst om Kaserneetablissementernes økonomiske bestyrelse, efter at samme paa det paagældende punkt § 9 var bragt i overensstemmelse med fornævnte skrivelse, nemlig for saa vidt det i denne er udtalt, at udbetalingen af det omhandlende honorar først kan beregnens General-kommandointendantens til gode fra den 1st Januar d. A., medens det i denne henseende i den tidligere foreliggende overenskomst var fastsat et tidligere tidspunkt.
Overenskomsten er optagen i Tillægget.","#Garnisonen.~Kaserneetablissementer (kommunale, jfr. ”Indkvartering”).#Indkvartering.~Indkvarteringsgodtgørelse.","1890:176,178,225, side: 212#1890:109,178,225, side: 212#1890:176,178,225, side: 258#1890:167,225. side: 428"
